customerID,SeniorCitizen,MonthlyCharges,TotalCharges,Churn,PhoneService_No,PhoneService_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,MultipleLines_No_Phone_Service,MultipleLines_No,MultipleLines_Yes,OnlineSecurity_No_Internet_Service,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No_Internet_Service,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No_Internet_Service,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No_Internet_Service,TechSupport_No,TechSupport_Yes,StreamingTV_No_Internet_Service,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No_Internet_Service,StreamingMovies_No,StreamingMovies_Yes,gender_encoded,Partner_encoded,Dependents_encoded,Contract_encoded,PaperlessBilling_encoded,PaymentMethod_encoded,tenure_encoded
3146-MSEGF,1,88.05,6425.65,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,1,1,0.016574585635359115
4080-OGPJL,0,71.15,563.65,1,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0,0,0,0,0,2,0.34146341463414637
1095-WGNGG,0,101.05,5971.25,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0,1,0,2,1,0,0.10526315789473684
2636-SJDOU,0,84.3,5289.05,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,1,1,1,0.05
1131-QQZEB,1,23.95,1756.2,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,2,0,0,0.03529411764705882
5716-EZXZN,0,99.05,6416.7,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0,1,1,2,1,1,0.11842105263157894
6837-BJYDQ,0,19.6,61.35,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,1,0,3,0.47
2135-RXIHG,0,45.65,45.65,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.6199021207177814
6440-DKQGE,0,64.5,1929.95,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1,0,1,1,0,1,0.2222222222222222
3466-BYAVD,0,69.5,1071.4,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1,1,1,0,1,3,0.37373737373737376
3780-YVMFA,0,68.55,564.35,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,1,0,1,2,0.34146341463414637
3874-EQOEP,0,95.0,655.5,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,0,0,0,3,0.3893129770992366
1679-JRFBR,0,108.15,7930.55,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,1,1,1,1,0.09243697478991597
9073-ZZIAY,0,86.1,5215.25,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,2,0,2,0.07142857142857142
3077-RSNTJ,0,19.7,113.5,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,0,0,3,0.36363636363636365
6551-GNYDG,0,80.9,1152.8,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0,1,1,0,1,0,0.3157894736842105
9167-APMXZ,0,84.15,1821.95,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,0,0.3
2749-CTKAJ,0,20.15,419.9,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,1,0,3,0.3
6371-NZYEG,0,64.25,1024.0,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,1,1,1,2,0,3,0.35
7554-NEWDD,0,25.7,251.6,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,2,0,0,0.3879310344827586
8992-VONJD,0,56.0,764.55,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0,0,1,0,1,2,0.3486238532110092
0867-MKZVY,0,82.4,1592.35,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,1,0,0,0,2,0.2535211267605634
4482-EWFMI,0,69.7,135.2,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.5168067226890757
4648-YPBTM,0,73.9,3958.25,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1,0,0,2,1,0,0.2
2907-ILJBN,0,20.6,233.9,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,1,0,3,0.31313131313131315
6345-FZOQH,0,19.9,1363.45,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,2,0,3,0.08421052631578947
3376-BMGFE,0,70.9,273.0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,0.4715909090909091
5997-OPVFA,0,89.05,6254.45,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,0,0.016574585635359115
3445-HXXGF,1,45.3,2651.2,1,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,1,1,0,0,1,2,0.16417910447761194
1159-WFSGR,0,20.4,321.4,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,0,0,2,0.35
7654-YWJUF,0,84.25,3539.25,0,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,1,0,1,1,0,0.23076923076923078
1875-QIVME,0,104.4,242.8,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,0,1,2,0.5168067226890757
6727-IOTLZ,0,81.95,1181.75,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,0,3,0.3157894736842105
0691-JVSYA,0,94.85,5000.2,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,1,1,0,0.2
5918-VUKWP,0,20.55,654.55,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,1,0,0,0.2753623188405797
1744-JHKYS,0,24.7,780.2,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,0,0,2,0.18461538461538463
2656-FMOKZ,1,74.45,1145.7,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,3,0.37373737373737376
2070-FNEXE,1,76.45,503.6,1,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0.3893129770992366
5947-SGKCL,0,105.35,1559.25,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,1,0,1,0,0.37373737373737376
3712-PKXZA,0,20.55,1252.0,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,1,1,1,0.10526315789473684
6317-YPKDH,0,29.95,29.95,1,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0.6199021207177814
6582-OIVSP,0,45.3,45.3,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,3,0.6199021207177814
9367-WXLCH,0,84.5,662.65,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,0,0,0,0,0.34146341463414637
5524-KHNJP,0,74.75,2453.3,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,1,1,1,0,1,0.21875
1918-ZBFQJ,0,79.25,1111.65,1,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.3486238532110092
1024-GUALD,0,24.8,24.8,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,1,0,0,1,2,0.6199021207177814
4827-USJHP,0,51.8,1023.85,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,3,0.2535211267605634
8167-GJLRN,0,30.4,82.15,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1,0,0,0,0,2,0.47
0956-SYCWG,0,19.65,244.8,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,1,0,2,0.3486238532110092
8017-UVSZU,0,56.6,2379.1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0,1,0,0,0,1,0.203125
7100-FQPRV,0,71.9,3173.35,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,1,1,1,1,1,1,0.23076923076923078
2472-OVKUP,0,91.0,531.0,1,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,1,1,0,0,1,2,0.36363636363636365
2984-RGEYA,0,19.75,1375.4,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,0,0,0.08421052631578947
9680-NIAUV,0,109.7,8129.3,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,1,2,0,1,0.016574585635359115
2146-EGVDT,0,19.3,1192.7,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,1,0.13333333333333333
2604-IJPDU,0,96.55,1901.65,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,0,1,0,0,1,2,0.2535211267605634
9178-JHUVJ,0,24.1,587.4,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,1,0,0.24468085106382978
6168-YBYNP,0,111.35,6519.75,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,0,1,2,0.13333333333333333
7255-SSFBC,0,112.25,8041.65,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,2,1,0,0.016574585635359115
3645-DEYGF,0,20.75,20.75,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,0,0,3,0.6199021207177814
9323-HGFWY,0,101.9,2681.15,0,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0,1,1,1,0.18055555555555555
8544-GOQSH,0,80.05,1112.3,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,0,1,1,0.3157894736842105
3363-DTIVD,0,105.55,7405.5,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,1,1,2,0,2,0.03529411764705882
7018-WBJNK,0,78.3,1033.95,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,1,0,1,0,1,1,0.3486238532110092
9142-KZXOP,0,68.85,2958.95,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,0,1,0.11764705882352941
7674-YTAFD,0,79.95,2684.85,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,1,1,0,0.21875
6348-SNFUS,0,55.45,4179.2,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1,1,1,2,1,1,0.016574585635359115
1285-OKIPP,0,79.9,79.9,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0,0,0,0,2,0.6199021207177814
7825-ECJRF,0,106.6,1934.45,1,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,0,1,2,0.2602739726027397
1347-KTTTA,0,102.45,6654.1,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,1,1,1,0.05
7841-TZDMQ,0,46.0,84.5,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,1,0.5168067226890757
4195-NZGTA,0,25.25,25.25,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,2,0.6199021207177814
7157-SMCFK,0,19.75,1124.2,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,2,0,3,0.10526315789473684
4709-LKHYG,0,20.0,540.05,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,1,0,2,0.20833333333333334
2504-DSHIH,1,86.8,1975.85,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,1,0,0,0,2,0.15294117647058825
0699-NDKJM,0,58.75,3437.45,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,0,1,0,0.12307692307692308
9286-BHDQG,0,45.25,3139.8,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,1,1,2,0,1,0.016574585635359115
